zip,type,decommissioned,primary_city,state,county,timezone
1531,STANDARD,0,New Braintree,MA,Worcester County,America/New_York
1532,STANDARD,0,Northborough,MA,Worcester County,America/New_York
1534,STANDARD,0,Northbridge,MA,Worcester County,America/New_York
1535,STANDARD,0,North Brookfield,MA,Worcester County,America/New_York
1536,STANDARD,0,North Grafton,MA,Worcester County,America/New_York
1537,STANDARD,0,North Oxford,MA,Worcester County,America/New_York
1538,PO BOX,0,North Uxbridge,MA,Worcester County,America/New_York
1540,STANDARD,0,Oxford,MA,Worcester County,America/New_York
1541,STANDARD,0,Princeton,MA,Worcester County,America/New_York
1542,STANDARD,0,Rochdale,MA,Worcester County,America/New_York
1543,STANDARD,0,Rutland,MA,Worcester County,America/New_York
1545,STANDARD,0,Shrewsbury,MA,Worcester County,America/New_York
1546,UNIQUE,0,Shrewsbury,MA,Worcester County,America/New_York
1550,STANDARD,0,Southbridge,MA,Worcester County,America/New_York
1560,STANDARD,0,South Grafton,MA,Worcester County,America/New_York
1561,PO BOX,0,South Lancaster,MA,Worcester County,America/New_York
1562,STANDARD,0,Spencer,MA,Worcester County,America/New_York
1564,STANDARD,0,Sterling,MA,Worcester County,America/New_York
1566,STANDARD,0,Sturbridge,MA,Worcester County,America/New_York
1568,STANDARD,0,Upton,MA,Worcester County,America/New_York
1569,STANDARD,0,Uxbridge,MA,Worcester County,America/New_York
1570,STANDARD,0,Webster,MA,Worcester County,America/New_York
1571,STANDARD,0,Dudley,MA,Worcester County,America/New_York
1580,UNIQUE,0,Westborough,MA,Worcester County,America/New_York
1581,STANDARD,0,Westborough,MA,Worcester County,America/New_York
1582,UNIQUE,0,Westborough,MA,Worcester County,America/New_York
1583,STANDARD,0,West Boylston,MA,Worcester County,America/New_York
1585,STANDARD,0,West Brookfield,MA,Worcester County,America/New_York
1586,PO BOX,0,West Millbury,MA,Worcester County,America/New_York
1588,STANDARD,0,Whitinsville,MA,Worcester County,America/New_York
1590,STANDARD,0,Sutton,MA,Worcester County,America/New_York
1601,PO BOX,0,Worcester,MA,Worcester County,America/New_York
1602,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1603,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1604,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1605,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1606,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1607,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1608,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1609,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1610,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1611,STANDARD,0,Cherry Valley,MA,Worcester County,America/New_York
1612,STANDARD,0,Paxton,MA,Worcester County,America/New_York
1613,PO BOX,0,Worcester,MA,Worcester County,America/New_York
1614,PO BOX,0,Worcester,MA,Worcester County,America/New_York
1615,PO BOX,0,Worcester,MA,Worcester County,America/New_York
1653,UNIQUE,0,Worcester,MA,Worcester County,America/New_York
1654,UNIQUE,0,Worcester,MA,Worcester County,America/New_York
1655,STANDARD,0,Worcester,MA,Worcester County,America/New_York
1701,STANDARD,0,Framingham,MA,Middlesex County,America/New_York
1702,STANDARD,0,Framingham,MA,Middlesex County,America/New_York
1703,PO BOX,0,Framingham,MA,Middlesex County,America/New_York
1704,PO BOX,0,Framingham,MA,Middlesex County,America/New_York
1705,PO BOX,0,Framingham,MA,Middlesex County,America/New_York
1718,STANDARD,0,Village Of Nagog Woods,MA,Middlesex County,America/New_York
1719,STANDARD,0,Boxborough,MA,Middlesex County,America/New_York
1720,STANDARD,0,Acton,MA,Middlesex County,America/New_York
1721,STANDARD,0,Ashland,MA,Middlesex County,America/New_York
1730,STANDARD,0,Bedford,MA,Middlesex County,America/New_York
1731,STANDARD,0,Hanscom Afb,MA,Middlesex County,America/New_York
1740,STANDARD,0,Bolton,MA,Worcester County,America/New_York
1741,STANDARD,0,Carlisle,MA,Middlesex County,America/New_York
1742,STANDARD,0,Concord,MA,Middlesex County,America/New_York
1745,STANDARD,0,Fayville,MA,Worcester County,America/New_York
1746,STANDARD,0,Holliston,MA,Middlesex County,America/New_York
1747,STANDARD,0,Hopedale,MA,Worcester County,America/New_York
1748,STANDARD,0,Hopkinton,MA,Middlesex County,America/New_York
1749,STANDARD,0,Hudson,MA,Middlesex County,America/New_York
1752,STANDARD,0,Marlborough,MA,Middlesex County,America/New_York
1754,STANDARD,0,Maynard,MA,Middlesex County,America/New_York
1756,STANDARD,0,Mendon,MA,Worcester County,America/New_York
1757,STANDARD,0,Milford,MA,Worcester County,America/New_York
1760,STANDARD,0,Natick,MA,Middlesex County,America/New_York
1770,STANDARD,0,Sherborn,MA,Middlesex County,America/New_York
1772,STANDARD,0,Southborough,MA,Worcester County,America/New_York
1773,STANDARD,0,Lincoln,MA,Middlesex County,America/New_York
1775,STANDARD,0,Stow,MA,Middlesex County,America/New_York
1776,STANDARD,0,Sudbury,MA,Middlesex County,America/New_York
1778,STANDARD,0,Wayland,MA,Middlesex County,America/New_York
1784,PO BOX,0,Woodville,MA,Middlesex County,America/New_York
1801,STANDARD,0,Woburn,MA,Middlesex County,America/New_York
1803,STANDARD,0,Burlington,MA,Middlesex County,America/New_York
1805,UNIQUE,0,Burlington,MA,Middlesex County,America/New_York
1806,UNIQUE,1,Woburn,MA,Middlesex County,America/New_York
1807,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York
1808,UNIQUE,1,Woburn,MA,Middlesex County,America/New_York
1810,STANDARD,0,Andover,MA,Essex County,America/New_York
1812,UNIQUE,0,Andover,MA,Essex County,America/New_York
1813,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York
1815,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York
1821,STANDARD,0,Billerica,MA,Middlesex County,America/New_York
1822,PO BOX,0,Billerica,MA,Middlesex County,America/New_York
1824,STANDARD,0,Chelmsford,MA,Middlesex County,America/New_York
1826,STANDARD,0,Dracut,MA,Middlesex County,America/New_York
1827,STANDARD,0,Dunstable,MA,Middlesex County,America/New_York
1830,STANDARD,0,Haverhill,MA,Essex County,America/New_York
1831,PO BOX,0,Haverhill,MA,Essex County,America/New_York
1832,STANDARD,0,Haverhill,MA,Essex County,America/New_York
1833,STANDARD,0,Georgetown,MA,Essex County,America/New_York
1834,STANDARD,0,Groveland,MA,Essex County,America/New_York
1835,STANDARD,0,Haverhill,MA,Essex County,America/New_York
1840,STANDARD,0,Lawrence,MA,Essex County,America/New_York
1841,STANDARD,0,Lawrence,MA,Essex County,America/New_York
1842,PO BOX,0,Lawrence,MA,Essex County,America/New_York
1843,STANDARD,0,Lawrence,MA,Essex County,America/New_York
1844,STANDARD,0,Methuen,MA,Essex County,America/New_York
1845,STANDARD,0,North Andover,MA,Essex County,America/New_York
1850,STANDARD,0,Lowell,MA,Middlesex County,America/New_York
1851,STANDARD,0,Lowell,MA,Middlesex County,America/New_York
1852,STANDARD,0,Lowell,MA,Middlesex County,America/New_York
1853,PO BOX,0,Lowell,MA,Middlesex County,America/New_York
1854,STANDARD,0,Lowell,MA,Middlesex County,America/New_York
1860,STANDARD,0,Merrimac,MA,Essex County,America/New_York
1862,STANDARD,0,North Billerica,MA,Middlesex County,America/New_York
1863,STANDARD,0,North Chelmsford,MA,Middlesex County,America/New_York
1864,STANDARD,0,North Reading,MA,Middlesex County,America/New_York
1865,PO BOX,0,Nutting Lake,MA,Middlesex County,America/New_York
1866,PO BOX,0,Pinehurst,MA,Middlesex County,America/New_York
1867,STANDARD,0,Reading,MA,Middlesex County,America/New_York
1876,STANDARD,0,Tewksbury,MA,Middlesex County,America/New_York
1879,STANDARD,0,Tyngsboro,MA,Middlesex County,America/New_York
1880,STANDARD,0,Wakefield,MA,Middlesex County,America/New_York
1885,PO BOX,0,West Boxford,MA,Essex County,America/New_York
1886,STANDARD,0,Westford,MA,Middlesex County,America/New_York
1887,STANDARD,0,Wilmington,MA,Middlesex County,America/New_York
1888,PO BOX,0,Woburn,MA,Middlesex County,America/New_York
1889,UNIQUE,0,North Reading,MA,Middlesex County,America/New_York
1890,STANDARD,0,Winchester,MA,Middlesex County,America/New_York
1899,UNIQUE,0,Andover,MA,Essex County,America/New_York
1901,STANDARD,0,Lynn,MA,Essex County,America/New_York
1902,STANDARD,0,Lynn,MA,Essex County,America/New_York
1903,PO BOX,0,Lynn,MA,Essex County,America/New_York
1904,STANDARD,0,Lynn,MA,Essex County,America/New_York
1905,STANDARD,0,Lynn,MA,Essex County,America/New_York
1906,STANDARD,0,Saugus,MA,Essex County,America/New_York
1907,STANDARD,0,Swampscott,MA,Essex County,America/New_York
1908,STANDARD,0,Nahant,MA,Essex County,America/New_York
1910,UNIQUE,0,Lynn,MA,Essex County,America/New_York
1913,STANDARD,0,Amesbury,MA,Essex County,America/New_York
1915,STANDARD,0,Beverly,MA,Essex County,America/New_York
1921,STANDARD,0,Boxford,MA,Essex County,America/New_York
1922,STANDARD,0,Byfield,MA,Essex County,America/New_York
1923,STANDARD,0,Danvers,MA,Essex County,America/New_York
1929,STANDARD,0,Essex,MA,Essex County,America/New_York
1930,STANDARD,0,Gloucester,MA,Essex County,America/New_York
1931,PO BOX,0,Gloucester,MA,Essex County,America/New_York
1936,PO BOX,0,Hamilton,MA,Essex County,America/New_York
1937,PO BOX,0,Hathorne,MA,Essex County,America/New_York
1938,STANDARD,0,Ipswich,MA,Essex County,America/New_York
1940,STANDARD,0,Lynnfield,MA,Essex County,America/New_York
1944,STANDARD,0,Manchester,MA,Essex County,America/New_York
1945,STANDARD,0,Marblehead,MA,Essex County,America/New_York
1949,STANDARD,0,Middleton,MA,Essex County,America/New_York
1950,STANDARD,0,Newburyport,MA,Essex County,America/New_York
1951,STANDARD,0,Newbury,MA,Essex County,America/New_York
1952,STANDARD,0,Salisbury,MA,Essex County,America/New_York
1960,STANDARD,0,Peabody,MA,Essex County,America/New_York
1961,PO BOX,0,Peabody,MA,Essex County,America/New_York
1965,PO BOX,0,Prides Crossing,MA,Essex County,America/New_York
1966,STANDARD,0,Rockport,MA,Essex County,America/New_York
1969,STANDARD,0,Rowley,MA,Essex County,America/New_York
1970,STANDARD,0,Salem,MA,Essex County,America/New_York
1971,PO BOX,0,Salem,MA,Essex County,America/New_York
1982,STANDARD,0,South Hamilton,MA,Essex County,America/New_York
1983,STANDARD,0,Topsfield,MA,Essex County,America/New_York
1984,STANDARD,0,Wenham,MA,Essex County,America/New_York
1985,STANDARD,0,West Newbury,MA,Essex County,America/New_York
2018,PO BOX,0,Accord,MA,Plymouth County,America/New_York
2019,STANDARD,0,Bellingham,MA,Norfolk County,America/New_York
2020,PO BOX,0,Brant Rock,MA,Plymouth County,America/New_York
2021,STANDARD,0,Canton,MA,Norfolk County,America/New_York
2025,STANDARD,0,Cohasset,MA,Norfolk County,America/New_York
2026,STANDARD,0,Dedham,MA,Norfolk County,America/New_York
2027,PO BOX,0,Dedham,MA,Norfolk County,America/New_York
2030,STANDARD,0,Dover,MA,Norfolk County,America/New_York
2031,STANDARD,1,East Mansfield,MA,Bristol County,America/New_York
2032,STANDARD,0,East Walpole,MA,Norfolk County,America/New_York
2035,STANDARD,0,Foxboro,MA,Norfolk County,America/New_York
2038,STANDARD,0,Franklin,MA,Norfolk County,America/New_York
2040,PO BOX,0,Greenbush,MA,Plymouth County,America/New_York
2041,PO BOX,0,Green Harbor,MA,Plymouth County,America/New_York
2043,STANDARD,0,Hingham,MA,Plymouth County,America/New_York
2044,UNIQUE,0,Hingham,MA,Plymouth County,America/New_York
2045,STANDARD,0,Hull,MA,Plymouth County,America/New_York
2047,PO BOX,0,Humarock,MA,Plymouth County,America/New_York
2048,STANDARD,0,Mansfield,MA,Bristol County,America/New_York
2050,STANDARD,0,Marshfield,MA,Plymouth County,America/New_York
2051,PO BOX,0,Marshfield Hills,MA,Plymouth County,America/New_York
2052,STANDARD,0,Medfield,MA,Norfolk County,America/New_York
2053,STANDARD,0,Medway,MA,Norfolk County,America/New_York
2054,STANDARD,0,Millis,MA,Norfolk County,America/New_York
2055,PO BOX,0,Minot,MA,Plymouth County,America/New_York
2056,STANDARD,0,Norfolk,MA,Norfolk County,America/New_York
2059,PO BOX,0,North Marshfield,MA,Plymouth County,America/New_York
2060,PO BOX,0,North Scituate,MA,Plymouth County,America/New_York
2061,STANDARD,0,Norwell,MA,Plymouth County,America/New_York
2062,STANDARD,0,Norwood,MA,Norfolk County,America/New_York
2065,PO BOX,0,Ocean Bluff,MA,Plymouth County,America/New_York
2066,STANDARD,0,Scituate,MA,Plymouth County,America/New_York
2067,STANDARD,0,Sharon,MA,Norfolk County,America/New_York
2070,PO BOX,0,Sheldonville,MA,Norfolk County,America/New_York
2071,STANDARD,0,South Walpole,MA,Norfolk County,America/New_York
2072,STANDARD,0,Stoughton,MA,Norfolk County,America/New_York
2081,STANDARD,0,Walpole,MA,Norfolk County,America/New_York
2090,STANDARD,0,Westwood,MA,Norfolk County,America/New_York
2093,STANDARD,0,Wrentham,MA,Norfolk County,America/New_York
2108,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2109,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2110,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2111,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2112,PO BOX,0,Boston,MA,Suffolk County,America/New_York
2113,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2114,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2115,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2116,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2117,PO BOX,0,Boston,MA,Suffolk County,America/New_York
2118,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2119,STANDARD,0,Roxbury,MA,Suffolk County,America/New_York
2120,STANDARD,0,Roxbury Crossing,MA,Suffolk County,America/New_York
2121,STANDARD,0,Dorchester,MA,Suffolk County,America/New_York
2122,STANDARD,0,Dorchester,MA,Suffolk County,America/New_York
2123,PO BOX,0,Boston,MA,Suffolk County,America/New_York
2124,STANDARD,0,Dorchester Center,MA,Suffolk County,America/New_York
2125,STANDARD,0,Dorchester,MA,Suffolk County,America/New_York
2126,STANDARD,0,Mattapan,MA,Suffolk County,America/New_York
2127,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2128,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2129,STANDARD,0,Charlestown,MA,Suffolk County,America/New_York
2130,STANDARD,0,Jamaica Plain,MA,Suffolk County,America/New_York
2131,STANDARD,0,Roslindale,MA,Suffolk County,America/New_York
2132,STANDARD,0,West Roxbury,MA,Suffolk County,America/New_York
2133,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2134,STANDARD,0,Allston,MA,Suffolk County,America/New_York
2135,STANDARD,0,Brighton,MA,Suffolk County,America/New_York
2136,STANDARD,0,Hyde Park,MA,Suffolk County,America/New_York
2137,PO BOX,0,Readville,MA,Suffolk County,America/New_York
2138,STANDARD,0,Cambridge,MA,Middlesex County,America/New_York
2139,STANDARD,0,Cambridge,MA,Middlesex County,America/New_York
2140,STANDARD,0,Cambridge,MA,Middlesex County,America/New_York
2141,STANDARD,0,Cambridge,MA,Middlesex County,America/New_York
2142,STANDARD,0,Cambridge,MA,Middlesex County,America/New_York
2143,STANDARD,0,Somerville,MA,Middlesex County,America/New_York
2144,STANDARD,0,Somerville,MA,Middlesex County,America/New_York
2145,STANDARD,0,Somerville,MA,Middlesex County,America/New_York
2148,STANDARD,0,Malden,MA,Middlesex County,America/New_York
2149,STANDARD,0,Everett,MA,Middlesex County,America/New_York
2150,STANDARD,0,Chelsea,MA,Suffolk County,America/New_York
2151,STANDARD,0,Revere,MA,Suffolk County,America/New_York
2152,STANDARD,0,Winthrop,MA,Suffolk County,America/New_York
2153,PO BOX,0,Medford,MA,Middlesex County,America/New_York
2155,STANDARD,0,Medford,MA,Middlesex County,America/New_York
2156,PO BOX,0,West Medford,MA,Middlesex County,America/New_York
2163,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2169,STANDARD,0,Quincy,MA,Norfolk County,America/New_York
2170,STANDARD,0,Quincy,MA,Norfolk County,America/New_York
2171,STANDARD,0,Quincy,MA,Norfolk County,America/New_York
2176,STANDARD,0,Melrose,MA,Middlesex County,America/New_York
2180,STANDARD,0,Stoneham,MA,Middlesex County,America/New_York
2184,STANDARD,0,Braintree,MA,Norfolk County,America/New_York
2185,PO BOX,0,Braintree,MA,Norfolk County,America/New_York
2186,STANDARD,0,Milton,MA,Norfolk County,America/New_York
2187,PO BOX,0,Milton Village,MA,Norfolk County,America/New_York
2188,STANDARD,0,Weymouth,MA,Norfolk County,America/New_York
2189,STANDARD,0,East Weymouth,MA,Norfolk County,America/New_York
2190,STANDARD,0,South Weymouth,MA,Norfolk County,America/New_York
2191,STANDARD,0,North Weymouth,MA,Norfolk County,America/New_York
2196,PO BOX,0,Boston,MA,Suffolk County,America/New_York
2199,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2201,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2203,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2204,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2205,PO BOX,0,Boston,MA,Suffolk County,America/New_York
2206,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2207,UNIQUE,1,Boston,MA,Suffolk County,America/New_York
2210,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2211,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2212,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2215,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2216,UNIQUE,1,Boston,MA,Suffolk County,America/New_York
2217,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2222,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2228,PO BOX,0,East Boston,MA,Suffolk County,America/New_York
2238,PO BOX,0,Cambridge,MA,Middlesex County,America/New_York
2239,UNIQUE,1,Cambridge,MA,Middlesex County,America/New_York
2241,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2266,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2269,PO BOX,0,Quincy,MA,Norfolk County,America/New_York
2283,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2284,STANDARD,0,Boston,MA,Suffolk County,America/New_York
2293,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2295,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2297,UNIQUE,0,Boston,MA,Suffolk County,America/New_York
2298,PO BOX,0,Boston,MA,Suffolk County,America/New_York
2301,STANDARD,0,Brockton,MA,Plymouth County,America/New_York
2302,STANDARD,0,Brockton,MA,Plymouth County,America/New_York
2303,PO BOX,0,Brockton,MA,Plymouth County,America/New_York
2304,PO BOX,0,Brockton,MA,Plymouth County,America/New_York
2305,PO BOX,0,Brockton,MA,Plymouth County,America/New_York
2322,STANDARD,0,Avon,MA,Norfolk County,America/New_York
2324,STANDARD,0,Bridgewater,MA,Plymouth County,America/New_York
2325,UNIQUE,0,Bridgewater,MA,Plymouth County,America/New_York
2327,PO BOX,0,Bryantville,MA,Plymouth County,America/New_York
2330,STANDARD,0,Carver,MA,Plymouth County,America/New_York
2331,PO BOX,0,Duxbury,MA,Plymouth County,America/New_York
2332,STANDARD,0,Duxbury,MA,Plymouth County,America/New_York
2333,STANDARD,0,East Bridgewater,MA,Plymouth County,America/New_York
2334,PO BOX,0,Easton,MA,Bristol County,America/New_York
2337,PO BOX,0,Elmwood,MA,Plymouth County,America/New_York
2338,STANDARD,0,Halifax,MA,Plymouth County,America/New_York
2339,STANDARD,0,Hanover,MA,Plymouth County,America/New_York
2340,UNIQUE,0,Hanover,MA,Plymouth County,America/New_York
2341,STANDARD,0,Hanson,MA,Plymouth County,America/New_York
2343,STANDARD,0,Holbrook,MA,Norfolk County,America/New_York
2344,UNIQUE,0,Middleboro,MA,Plymouth County,America/New_York
2345,PO BOX,0,Manomet,MA,Plymouth County,America/New_York
2346,STANDARD,0,Middleboro,MA,Plymouth County,America/New_York
2347,STANDARD,0,Lakeville,MA,Plymouth County,America/New_York
2348,UNIQUE,0,Lakeville,MA,Plymouth County,America/New_York
2349,UNIQUE,0,Middleboro,MA,Plymouth County,America/New_York
2350,PO BOX,0,Monponsett,MA,Plymouth County,America/New_York
2351,STANDARD,0,Abington,MA,Plymouth County,America/New_York
2355,PO BOX,0,North Carver,MA,Plymouth County,America/New_York
2356,STANDARD,0,North Easton,MA,Bristol County,America/New_York
2357,UNIQUE,0,North Easton,MA,Bristol County,America/New_York
2358,PO BOX,0,North Pembroke,MA,Plymouth County,America/New_York
2359,STANDARD,0,Pembroke,MA,Plymouth County,America/New_York
2360,STANDARD,0,Plymouth,MA,Plymouth County,America/New_York
2361,PO BOX,0,Plymouth,MA,Plymouth County,America/New_York
2362,PO BOX,0,Plymouth,MA,Plymouth County,America/New_York
2364,STANDARD,0,Kingston,MA,Plymouth County,America/New_York
2366,PO BOX,0,South Carver,MA,Plymouth County,America/New_York
2367,STANDARD,0,Plympton,MA,Plymouth County,America/New_York
2368,STANDARD,0,Randolph,MA,Norfolk County,America/New_York
